Source,Title,Date,Author,Link,Extract
SEC_EDGAR,"Fresh Tracks Therapeutics, Inc. - 10-K/A",2023-05-01,"Fresh Tracks Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/819050/000081905023000044/frtx-20221231.htm,"10-K/A filing by Fresh Tracks Therapeutics, Inc. (FRTX). CIK: 819050. Filed on 2023-05-01T16:43:46-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,UroGen Pharma Ltd. - 10-K/A,2023-05-01,UroGen Pharma Ltd.,https://www.sec.gov/Archives/edgar/data/1668243/000119312523130561/d458489d10ka.htm,"10-K/A filing by UroGen Pharma Ltd. (URGN). CIK: 1668243. Filed on 2023-05-01T16:37:01-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,WINDTREE THERAPEUTICS INC /DE/ - 10-K/A,2023-05-01,WINDTREE THERAPEUTICS INC /DE/,https://www.sec.gov/Archives/edgar/data/946486/000143774923011914/wint20221231_10ka.htm,"10-K/A filing by WINDTREE THERAPEUTICS INC /DE/ (WINT). CIK: 946486. Filed on 2023-05-01T16:33:48-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Onconova Therapeutics, Inc. - 10-K/A",2023-05-01,"Onconova Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1130598/000155837023007502/tmb-20221231x10ka.htm,"10-K/A filing by Onconova Therapeutics, Inc. (TRAW). CIK: 1130598. Filed on 2023-05-01T16:32:38-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Frequency Therapeutics, Inc. - 10-K/A",2023-05-01,"Frequency Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1703647/000119312523130462/d496980d10ka.htm,"10-K/A filing by Frequency Therapeutics, Inc. (KRRO). CIK: 1703647. Filed on 2023-05-01T16:16:07-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"BioXcel Therapeutics, Inc. - 10-K/A",2023-05-01,"BioXcel Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1720893/000110465923054337/tm2313834d1_10ka.htm,"10-K/A filing by BioXcel Therapeutics, Inc. (BTAI). CIK: 1720893. Filed on 2023-05-01T16:05:36-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Forte Biosciences, Inc. - 10-K/A",2023-05-01,"Forte Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1419041/000119312523130365/d491511d10ka.htm,"10-K/A filing by Forte Biosciences, Inc. (FBRX). CIK: 1419041. Filed on 2023-05-01T16:02:12-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Magenta Therapeutics, Inc. - 10-K/A",2023-05-01,"Magenta Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1690585/000119312523128874/d213578d10ka.htm,"10-K/A filing by Magenta Therapeutics, Inc. (DNTH). CIK: 1690585. Filed on 2023-05-01T08:31:01-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Candel Therapeutics, Inc. - 10-K/A",2023-05-01,"Candel Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1841387/000119312523128783/d411815d10ka.htm,"10-K/A filing by Candel Therapeutics, Inc. (CADL). CIK: 1841387. Filed on 2023-05-01T08:01:11-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Xenetic Biosciences, Inc. - 10-K/A",2023-04-28,"Xenetic Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1534525/000168316823002763/xenetic_10ka.htm,"10-K/A filing by Xenetic Biosciences, Inc. (XBIO). CIK: 1534525. Filed on 2023-04-28T16:30:12-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Prometheus Biosciences, Inc. - 10-K/A",2023-04-28,"Prometheus Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1718852/000119312523127124/d478529d10ka.htm,"10-K/A filing by Prometheus Biosciences, Inc. (RXDX). CIK: 1718852. Filed on 2023-04-28T16:28:27-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"ENDONOVO THERAPEUTICS, INC. - 10-Q/A",2023-12-29,"ENDONOVO THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1528172/000149315223046561/form10-qa.htm,"10-Q/A filing by ENDONOVO THERAPEUTICS, INC. (ENDV). CIK: 1528172. Filed on 2023-12-29T15:20:36-05:00. Form 10-Q/A - Quarterly report [Sections 13 or 15(d)]: [Amend]"
SEC_EDGAR,"ENDONOVO THERAPEUTICS, INC. - 10-Q",2023-12-28,"ENDONOVO THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1528172/000149315223046444/form10-q.htm,"10-Q filing by ENDONOVO THERAPEUTICS, INC. (ENDV). CIK: 1528172. Filed on 2023-12-28T20:50:34-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"PharmaCyte Biotech, Inc. - 10-Q",2023-12-15,"PharmaCyte Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1157075/000168316823008889/pharmacyte_i10q-103123.htm,"10-Q filing by PharmaCyte Biotech, Inc. (PMCB). CIK: 1157075. Filed on 2023-12-15T17:25:52-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,BriaCell Therapeutics Corp. - 10-Q,2023-12-14,BriaCell Therapeutics Corp.,https://www.sec.gov/Archives/edgar/data/1610820/000149315223044892/form10-q.htm,10-Q filing by BriaCell Therapeutics Corp. (BCTX). CIK: 1610820. Filed on 2023-12-14T17:00:49-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,"CARGO Therapeutics, Inc. - 10-Q",2023-12-13,"CARGO Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1966494/000095017023070075/crgx-20230930.htm,"10-Q filing by CARGO Therapeutics, Inc. (CRGX). CIK: 1966494. Filed on 2023-12-13T16:31:52-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Lexeo Therapeutics, Inc. - 10-Q",2023-12-11,"Lexeo Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1907108/000095017023069192/lxeo-20230930.htm,"10-Q filing by Lexeo Therapeutics, Inc. (LXEO). CIK: 1907108. Filed on 2023-12-11T07:02:02-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,ALTEROLA BIOTECH INC. - 10-Q,2023-11-21,ALTEROLA BIOTECH INC.,https://www.sec.gov/Archives/edgar/data/1442999/000166357723000546/abti10q093023.htm,10-Q filing by ALTEROLA BIOTECH INC. (ABTI). CIK: 1442999. Filed on 2023-11-21T10:24:32-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,"Adhera Therapeutics, Inc. - 10-Q",2023-11-20,"Adhera Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/737207/000149315223042138/form10-q.htm,"10-Q filing by Adhera Therapeutics, Inc. (ATRX). CIK: 737207. Filed on 2023-11-20T16:51:55-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,Acer Therapeutics Inc. - 10-Q,2023-11-20,Acer Therapeutics Inc.,https://www.sec.gov/Archives/edgar/data/1069308/000095017023065159/acer-20230930.htm,10-Q filing by Acer Therapeutics Inc. (ACER). CIK: 1069308. Filed on 2023-11-20T16:51:15-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,PRESSURE BIOSCIENCES INC - 10-Q,2023-11-20,PRESSURE BIOSCIENCES INC,https://www.sec.gov/Archives/edgar/data/830656/000149315223042131/form10-q.htm,10-Q filing by PRESSURE BIOSCIENCES INC (PBIO). CIK: 830656. Filed on 2023-11-20T16:44:21-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,"Nuo Therapeutics, Inc. - 10-Q",2023-11-20,"Nuo Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1091596/000143774923032632/aurx20230930_10q.htm,"10-Q filing by Nuo Therapeutics, Inc. (AURX). CIK: 1091596. Filed on 2023-11-20T16:30:31-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"NightHawk Biosciences, Inc. - 10-Q",2023-11-20,"NightHawk Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1476963/000155837023019242/nhwk-20230930x10q.htm,"10-Q filing by NightHawk Biosciences, Inc. (SCPX). CIK: 1476963. Filed on 2023-11-20T16:01:53-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Black Bird Biotech, Inc. - 10-Q",2023-11-20,"Black Bird Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1409999/000147793223008686/bbbt_10q.htm,"10-Q filing by Black Bird Biotech, Inc. (BBBT). CIK: 1409999. Filed on 2023-11-20T15:55:53-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,Yubo International Biotech Ltd - 10-Q,2023-11-20,Yubo International Biotech Ltd,https://www.sec.gov/Archives/edgar/data/895464/000164033423002200/yubo_10q.htm,10-Q filing by Yubo International Biotech Ltd (YBGJ). CIK: 895464. Filed on 2023-11-20T06:01:33-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,"Blue Water Biotech, Inc. - 10-Q",2023-11-17,"Blue Water Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1782107/000121390023088387/f10q0923_bluewater.htm,"10-Q filing by Blue Water Biotech, Inc. (ONCO). CIK: 1782107. Filed on 2023-11-17T17:23:05-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,Structure Therapeutics Inc. - 10-Q,2023-11-17,Structure Therapeutics Inc.,https://www.sec.gov/Archives/edgar/data/1888886/000155837023019203/gpcr-20230930x10q.htm,10-Q filing by Structure Therapeutics Inc. (GPCR). CIK: 1888886. Filed on 2023-11-17T16:55:37-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,Structure Therapeutics Inc. - 10-Q/A,2023-11-17,Structure Therapeutics Inc.,https://www.sec.gov/Archives/edgar/data/1888886/000155837023019202/gpcr-20230630x10qa.htm,10-Q/A filing by Structure Therapeutics Inc. (GPCR). CIK: 1888886. Filed on 2023-11-17T16:51:18-05:00. Form 10-Q/A - Quarterly report [Sections 13 or 15(d)]: [Amend]
SEC_EDGAR,"Caribou Biosciences, Inc. - 10-Q/A",2023-11-17,"Caribou Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1619856/000161985623000130/crbu-20230630.htm,"10-Q/A filing by Caribou Biosciences, Inc. (CRBU). CIK: 1619856. Filed on 2023-11-17T16:06:49-05:00. Form 10-Q/A - Quarterly report [Sections 13 or 15(d)]: [Amend]"
SEC_EDGAR,"Caribou Biosciences, Inc. - 10-Q/A",2023-11-17,"Caribou Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1619856/000161985623000129/crbu-20230331.htm,"10-Q/A filing by Caribou Biosciences, Inc. (CRBU). CIK: 1619856. Filed on 2023-11-17T16:05:43-05:00. Form 10-Q/A - Quarterly report [Sections 13 or 15(d)]: [Amend]"
SEC_EDGAR,Structure Therapeutics Inc. - 10-Q/A,2023-11-16,Structure Therapeutics Inc.,https://www.sec.gov/Archives/edgar/data/1888886/000155837023019165/gpcr-20230630x10qa.htm,10-Q/A filing by Structure Therapeutics Inc. (GPCR). CIK: 1888886. Filed on 2023-11-16T17:13:32-05:00. Form 10-Q/A - Quarterly report [Sections 13 or 15(d)]: [Amend]
SEC_EDGAR,"Adhera Therapeutics, Inc. - NT 10-Q",2023-11-15,"Adhera Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/737207/000149315223041510/formnt10-q.htm,"NT 10-Q filing by Adhera Therapeutics, Inc. (ATRX). CIK: 737207. Filed on 2023-11-15T16:35:43-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB"
SEC_EDGAR,PRESSURE BIOSCIENCES INC - NT 10-Q,2023-11-15,PRESSURE BIOSCIENCES INC,https://www.sec.gov/Archives/edgar/data/830656/000149315223041462/formnt10-q.htm,NT 10-Q filing by PRESSURE BIOSCIENCES INC (PBIO). CIK: 830656. Filed on 2023-11-15T15:18:45-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB
SEC_EDGAR,"NightHawk Biosciences, Inc. - NT 10-Q",2023-11-15,"NightHawk Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1476963/000155837023019092/tmb-20230930xnt10q.htm,"NT 10-Q filing by NightHawk Biosciences, Inc. (SCPX). CIK: 1476963. Filed on 2023-11-15T13:10:16-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB"
SEC_EDGAR,"ENDONOVO THERAPEUTICS, INC. - NT 10-Q",2023-11-15,"ENDONOVO THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1528172/000149315223041435/formnt10-q.htm,"NT 10-Q filing by ENDONOVO THERAPEUTICS, INC. (ENDV). CIK: 1528172. Filed on 2023-11-15T12:21:48-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB"
SEC_EDGAR,"Nuo Therapeutics, Inc. - NT 10-Q",2023-11-15,"Nuo Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1091596/000143774923032113/aurx20231113_nt10q.htm,"NT 10-Q filing by Nuo Therapeutics, Inc. (AURX). CIK: 1091596. Filed on 2023-11-15T09:37:02-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB"
SEC_EDGAR,"Blue Water Biotech, Inc. - NT 10-Q",2023-11-14,"Blue Water Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1782107/000121390023087181/ea188455-nt10q_bluewater.htm,"NT 10-Q filing by Blue Water Biotech, Inc. (ONCO). CIK: 1782107. Filed on 2023-11-14T19:38:42-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB"
SEC_EDGAR,"Black Bird Biotech, Inc. - NT 10-Q",2023-11-14,"Black Bird Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1409999/000147793223008470/bbbt_nt10q.htm,"NT 10-Q filing by Black Bird Biotech, Inc. (BBBT). CIK: 1409999. Filed on 2023-11-14T18:10:26-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB"
SEC_EDGAR,Structure Therapeutics Inc. - NT 10-Q,2023-11-14,Structure Therapeutics Inc.,https://www.sec.gov/Archives/edgar/data/1888886/000110465923118246/tm2330527d1_nt10q.htm,NT 10-Q filing by Structure Therapeutics Inc. (GPCR). CIK: 1888886. Filed on 2023-11-14T17:19:55-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB
SEC_EDGAR,"MiNK Therapeutics, Inc. - 10-Q",2023-11-14,"MiNK Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1840229/000095017023063851/inkt-20230930.htm,"10-Q filing by MiNK Therapeutics, Inc. (INKT). CIK: 1840229. Filed on 2023-11-14T17:17:49-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"CAPRICOR THERAPEUTICS, INC. - 10-Q",2023-11-14,"CAPRICOR THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1133869/000155837023019065/capr-20230930x10q.htm,"10-Q filing by CAPRICOR THERAPEUTICS, INC. (CAPR). CIK: 1133869. Filed on 2023-11-14T17:16:00-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,RENOVARO BIOSCIENCES INC. - 10-Q,2023-11-14,RENOVARO BIOSCIENCES INC.,https://www.sec.gov/Archives/edgar/data/1527728/000173112223002120/e5207_10q.htm,10-Q filing by RENOVARO BIOSCIENCES INC. (LNAI). CIK: 1527728. Filed on 2023-11-14T17:00:41-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,"Perspective Therapeutics, Inc. - 10-Q",2023-11-14,"Perspective Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/728387/000143774923032036/isr20230930_10q.htm,"10-Q filing by Perspective Therapeutics, Inc. (CATX). CIK: 728387. Filed on 2023-11-14T16:59:49-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Qualigen Therapeutics, Inc. - 10-Q",2023-11-14,"Qualigen Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1460702/000149315223041230/form10-q.htm,"10-Q filing by Qualigen Therapeutics, Inc. (AIXC). CIK: 1460702. Filed on 2023-11-14T16:54:20-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Transcode Therapeutics, Inc. - 10-Q",2023-11-14,"Transcode Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1829635/000141057823002489/rnaz-20230930x10q.htm,"10-Q filing by Transcode Therapeutics, Inc. (RNAZ). CIK: 1829635. Filed on 2023-11-14T16:44:43-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Fortress Biotech, Inc. - 10-Q",2023-11-14,"Fortress Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1429260/000155837023019050/fbio-20230930x10q.htm,"10-Q filing by Fortress Biotech, Inc. (FBIO). CIK: 1429260. Filed on 2023-11-14T16:42:03-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Onconova Therapeutics, Inc. - 10-Q",2023-11-14,"Onconova Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1130598/000155837023019049/tmb-20230930x10q.htm,"10-Q filing by Onconova Therapeutics, Inc. (TRAW). CIK: 1130598. Filed on 2023-11-14T16:40:45-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Sigyn Therapeutics, Inc. - 10-Q",2023-11-14,"Sigyn Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1642159/000149315223041198/form10-q.htm,"10-Q filing by Sigyn Therapeutics, Inc. (SIGY). CIK: 1642159. Filed on 2023-11-14T16:39:58-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Cytek Biosciences, Inc. - 10-Q",2023-11-14,"Cytek Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1831915/000162828023038974/ctkb-20230930.htm,"10-Q filing by Cytek Biosciences, Inc. (CTKB). CIK: 1831915. Filed on 2023-11-14T16:39:21-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"NKGen Biotech, Inc. - 10-Q",2023-11-14,"NKGen Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1845459/000184545923000015/nkgn-20230930.htm,"10-Q filing by NKGen Biotech, Inc. (NKGN). CIK: 1845459. Filed on 2023-11-14T16:39:00-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"ZyVersa Therapeutics, Inc. - 10-Q",2023-11-14,"ZyVersa Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1859007/000149315223041185/form10-q.htm,"10-Q filing by ZyVersa Therapeutics, Inc. (ZVSA). CIK: 1859007. Filed on 2023-11-14T16:34:46-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,Arcturus Therapeutics Holdings Inc. - 10-Q,2023-11-14,Arcturus Therapeutics Holdings Inc.,https://www.sec.gov/Archives/edgar/data/1768224/000095017023063778/arct-20230930.htm,10-Q filing by Arcturus Therapeutics Holdings Inc. (ARCT). CIK: 1768224. Filed on 2023-11-14T16:34:02-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]
SEC_EDGAR,"Bellerophon Therapeutics, Inc. - 10-Q",2023-11-14,"Bellerophon Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1600132/000155837023019044/blph-20230930x10q.htm,"10-Q filing by Bellerophon Therapeutics, Inc. (BLPH). CIK: 1600132. Filed on 2023-11-14T16:31:04-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Vivos Therapeutics, Inc. - 10-Q",2023-11-14,"Vivos Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1716166/000149315223041150/form10-q.htm,"10-Q filing by Vivos Therapeutics, Inc. (VVOS). CIK: 1716166. Filed on 2023-11-14T16:23:34-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Unicycive Therapeutics, Inc. - 10-Q",2023-11-14,"Unicycive Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1766140/000121390023086979/f10q0923_unicycive.htm,"10-Q filing by Unicycive Therapeutics, Inc. (UNCY). CIK: 1766140. Filed on 2023-11-14T16:20:39-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Werewolf Therapeutics, Inc. - 10-Q",2023-11-14,"Werewolf Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1785530/000178553023000033/howl-20230930.htm,"10-Q filing by Werewolf Therapeutics, Inc. (HOWL). CIK: 1785530. Filed on 2023-11-14T16:20:39-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"AgeX Therapeutics, Inc. - 10-Q",2023-11-14,"AgeX Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1708599/000149315223041126/form10-q.htm,"10-Q filing by AgeX Therapeutics, Inc. (SER). CIK: 1708599. Filed on 2023-11-14T16:16:15-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Quince Therapeutics, Inc. - 10-Q",2023-11-14,"Quince Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1662774/000095017023063716/qncx-20230930.htm,"10-Q filing by Quince Therapeutics, Inc. (QNCX). CIK: 1662774. Filed on 2023-11-14T16:15:35-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"Inhibikase Therapeutics, Inc. - 10-Q",2023-11-14,"Inhibikase Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1750149/000095017023063713/ikt-20230930.htm,"10-Q filing by Inhibikase Therapeutics, Inc. (IKT). CIK: 1750149. Filed on 2023-11-14T16:15:27-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"HERON THERAPEUTICS, INC. /DE/ - 10-Q",2023-11-14,"HERON THERAPEUTICS, INC. /DE/",https://www.sec.gov/Archives/edgar/data/818033/000095017023063714/hrtx-20230930.htm,"10-Q filing by HERON THERAPEUTICS, INC. /DE/ (HRTX). CIK: 818033. Filed on 2023-11-14T16:15:26-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,"SEELOS THERAPEUTICS, INC. - 10-Q",2023-11-14,"SEELOS THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1017491/000141057823002472/seel-20230930x10q.htm,"10-Q filing by SEELOS THERAPEUTICS, INC. (SEEL). CIK: 1017491. Filed on 2023-11-14T16:06:51-05:00. Form 10-Q - Quarterly report [Sections 13 or 15(d)]"
SEC_EDGAR,CELLEX BIOSCIENCES INC - NT 10-K,2000-12-29,CELLEX BIOSCIENCES INC,https://www.sec.gov/Archives/edgar/data/704384/000112528200001144/0001125282-00-001144-0001.txt,"NT 10-K filing by CELLEX BIOSCIENCES INC (BVTI). CIK: 704384. Filed on 2000-12-29T00:00:00-05:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,NEUROCRINE BIOSCIENCES INC - 10-K/A,2000-11-30,NEUROCRINE BIOSCIENCES INC,https://www.sec.gov/Archives/edgar/data/914475/000102140800003842/0001021408-00-003842-0001.txt,"10-K/A filing by NEUROCRINE BIOSCIENCES INC (NBIX). CIK: 914475. Filed on 2000-11-30T00:00:00-05:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,FLEMINGTON PHARMACEUTICAL CORP - 10-K,2000-11-13,FLEMINGTON PHARMACEUTICAL CORP,https://www.sec.gov/Archives/edgar/data/1043873/000101905600000598/0001019056-00-000598-0001.txt,"10-K filing by FLEMINGTON PHARMACEUTICAL CORP (NVD). CIK: 1043873. Filed on 2000-11-13T00:00:00-05:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,FLEMINGTON PHARMACEUTICAL CORP - NT 10-K,2000-10-30,FLEMINGTON PHARMACEUTICAL CORP,https://www.sec.gov/Archives/edgar/data/1043873/000104387300000003/0001043873-00-000003-0001.txt,"NT 10-K filing by FLEMINGTON PHARMACEUTICAL CORP (NVD). CIK: 1043873. Filed on 2000-10-30T00:00:00-05:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,PHARMACEUTICAL FORMULATIONS INC - NT 10-K,2000-09-29,PHARMACEUTICAL FORMULATIONS INC,https://www.sec.gov/Archives/edgar/data/353827/000089968100000347/0000899681-00-000347-0001.txt,"NT 10-K filing by PHARMACEUTICAL FORMULATIONS INC (PHFR). CIK: 353827. Filed on 2000-09-29T00:00:00-04:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,MEDICIS PHARMACEUTICAL CORP - 10-K,2000-09-28,MEDICIS PHARMACEUTICAL CORP,https://www.sec.gov/Archives/edgar/data/859368/000095015300001326/p63835e10-k.htm,"10-K filing by MEDICIS PHARMACEUTICAL CORP (MRX). CIK: 859368. Filed on 2000-09-28T00:00:00-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,SANGUI BIOTECH INTERNATIONAL INC - NT 10-K,2000-09-28,SANGUI BIOTECH INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/1104280/000107414000000424/0001074140-00-000424-0001.txt,"NT 10-K filing by SANGUI BIOTECH INTERNATIONAL INC (SGBI). CIK: 1104280. Filed on 2000-09-28T00:00:00-04:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,INKINE PHARMACEUTICAL CO INC - 10-K,2000-09-26,INKINE PHARMACEUTICAL CO INC,https://www.sec.gov/Archives/edgar/data/929547/000095011600002398/0000950116-00-002398-0001.txt,"10-K filing by INKINE PHARMACEUTICAL CO INC (INKP). CIK: 929547. Filed on 2000-09-26T00:00:00-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,AASTROM BIOSCIENCES INC - 10-K,2000-09-22,AASTROM BIOSCIENCES INC,https://www.sec.gov/Archives/edgar/data/887359/000089843000002751/0000898430-00-002751-0001.txt,"10-K filing by AASTROM BIOSCIENCES INC (VCEL). CIK: 887359. Filed on 2000-09-22T00:00:00-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
